id,nct_id,agency_class,lead_or_collaborator,name
2960119,NCT00202878,Industry,lead,Merck Sharp & Dohme Corp.
2960244,NCT00202020,Industry,lead,Otsuka Beijing Research Institute
2960245,NCT00202020,Industry,collaborator,"Zhejiang Otsuka Pharmaceutical Co., Ltd."
2960492,NCT00200473,Industry,lead,Mylan Bertek Pharmaceuticals
2960493,NCT00200460,Industry,lead,Mylan Bertek Pharmaceuticals
2960495,NCT00200434,Industry,lead,Mylan Bertek Pharmaceuticals
2960504,NCT00200356,Industry,lead,Mitsubishi Tanabe Pharma Corporation
2960892,NCT00197080,Industry,lead,GlaxoSmithKline
2961038,NCT00195702,Industry,lead,Abbott
2961041,NCT00195663,Industry,lead,"AbbVie (prior sponsor, Abbott)"
2961055,NCT00195507,Industry,lead,Wyeth is now a wholly owned subsidiary of Pfizer
2961056,NCT00195494,Industry,lead,Wyeth is now a wholly owned subsidiary of Pfizer
2961589,NCT00191464,Industry,lead,Eli Lilly and Company
2961603,NCT00191282,Industry,lead,Eli Lilly and Company
2961669,NCT00190580,Other,lead,KVT-Study Group
2961670,NCT00190580,Other,collaborator,Tokai University
2961671,NCT00190580,Other,collaborator,Yokohama City University
2961672,NCT00190580,Other,collaborator,Showa University
2961673,NCT00190580,Other,collaborator,Kitasato University
2961674,NCT00190580,Other,collaborator,St. Marianna University School of Medicine
2962086,NCT00187408,Other,lead,Sunnybrook Health Sciences Centre
2962087,NCT00187408,Other,collaborator,Canadian Institutes of Health Research (CIHR)
2962088,NCT00187408,Industry,collaborator,Pfizer
2962150,NCT00186901,Other,lead,St. Jude Children's Research Hospital
2962349,NCT00185172,Industry,lead,Sankyo Pharma Gmbh
2962350,NCT00185159,Industry,lead,Sankyo Pharma Gmbh
2962352,NCT00185133,Industry,lead,"Daiichi Sankyo, Inc."
2962402,NCT00184665,Industry,lead,Novo Nordisk A/S
2962407,NCT00184600,Industry,lead,Novo Nordisk A/S
2962411,NCT00184561,Industry,lead,Novo Nordisk A/S
2962726,NCT00182403,Other,lead,McMaster University
2962727,NCT00182403,Other,collaborator,Heart and Stroke Foundation of Ontario
2962770,NCT00182143,Other,lead,McMaster University
2962771,NCT00182143,Other,collaborator,Canadian Institutes of Health Research (CIHR)
2962772,NCT00182143,Other,collaborator,Canadian Critical Care Trials Group
2962773,NCT00182143,Other,collaborator,Australian and New Zealand Intensive Care Society Clinical Trials Group
2963550,NCT00175903,Industry,lead,UCB Pharma
2963646,NCT00175032,Industry,lead,Takeda
2963647,NCT00175019,Industry,lead,Takeda
2963649,NCT00174993,Industry,lead,Takeda
2963650,NCT00174993,Industry,collaborator,Eli Lilly and Company
2963657,NCT00174915,Industry,lead,Takeda
2963668,NCT00174824,Industry,lead,Sanofi
2963671,NCT00174785,Industry,lead,Sanofi
2963673,NCT00174759,Industry,lead,Sanofi
2963674,NCT00174759,Industry,collaborator,Bristol-Myers Squibb
2963676,NCT00174733,Industry,lead,Sanofi
2963677,NCT00174720,Industry,lead,Sanofi
2963680,NCT00174681,Industry,lead,Sanofi
2963681,NCT00174668,Industry,lead,Sanofi
2963711,NCT00174330,Industry,lead,Pfizer
2963911,NCT00172081,Industry,lead,Shire
2963960,NCT00171496,Industry,lead,Novartis
2963970,NCT00171366,Industry,lead,Novartis
2963971,NCT00171366,Industry,collaborator,Pfizer
2963978,NCT00171275,Industry,lead,Novartis
2963979,NCT00171275,Other,collaborator,"Ministry of Health, Czech Republic"
2963985,NCT00171184,Industry,lead,Novartis
2963986,NCT00171184,Industry,collaborator,Procter and Gamble
2963989,NCT00171145,Industry,lead,Novartis
2963993,NCT00171093,Industry,lead,Novartis
2964000,NCT00171002,Industry,lead,Novartis
2964001,NCT00170989,Industry,lead,Novartis
2964003,NCT00170963,Industry,lead,Novartis
2964004,NCT00170950,Industry,lead,Novartis
2964006,NCT00170924,Industry,lead,Novartis
2964049,NCT00170378,Other,lead,Minneapolis Medical Research Foundation
2964050,NCT00170378,Industry,collaborator,Aventis Pharmaceuticals
2964127,NCT00169819,Other,lead,Laval University
2964128,NCT00169819,Industry,collaborator,Eli Lilly and Company
2964129,NCT00169819,Industry,collaborator,Bristol-Myers Squibb
2964267,NCT00168857,Industry,lead,Boehringer Ingelheim
2964268,NCT00168844,Industry,lead,Boehringer Ingelheim
2964269,NCT00168831,Industry,lead,Boehringer Ingelheim
2964270,NCT00168818,Industry,lead,Boehringer Ingelheim
2964271,NCT00168805,Industry,lead,Boehringer Ingelheim
2964272,NCT00168792,Industry,lead,Boehringer Ingelheim
2964273,NCT00168792,Industry,collaborator,"Genentech, Inc."
2964274,NCT00168779,Industry,lead,Boehringer Ingelheim
2964556,NCT00166530,Industry,lead,Merck Sharp & Dohme Corp.
2964648,NCT00165737,Industry,lead,Eisai Inc.
2964979,NCT00163527,Industry,lead,AstraZeneca
2964980,NCT00163527,Industry,collaborator,Pfizer
2964984,NCT00163475,Industry,lead,AstraZeneca
2964987,NCT00163436,Industry,lead,AstraZeneca
2964988,NCT00163423,Industry,lead,AstraZeneca
2964993,NCT00163358,Industry,lead,AstraZeneca
2964996,NCT00163319,Industry,lead,AstraZeneca
2965002,NCT00163241,Industry,lead,Pfizer
2965006,NCT00163202,Industry,lead,Pfizer
2965007,NCT00163202,Industry,collaborator,MDS Pharma Services
2965008,NCT00163202,Other,collaborator,Bio-Inova Life Sciences International
2965126,NCT00162084,Industry,lead,Forest Laboratories
2965243,NCT00161070,Other,lead,UMC Utrecht
2965302,NCT00160602,Industry,lead,UCB Pharma
2965726,NCT00157586,Other,lead,Mario Negri Institute for Pharmacological Research
2966095,NCT00154219,Industry,lead,Novartis
2966187,NCT00153660,Other,lead,Chinese University of Hong Kong
2966263,NCT00153088,Industry,lead,Boehringer Ingelheim
2966265,NCT00153062,Industry,lead,Boehringer Ingelheim
2966266,NCT00153062,Industry,collaborator,GlaxoSmithKline
2966267,NCT00153062,Industry,collaborator,Bayer
2966269,NCT00153036,Industry,lead,Boehringer Ingelheim
2966270,NCT00153023,Industry,lead,Boehringer Ingelheim
2966273,NCT00152984,Industry,lead,Boehringer Ingelheim
2966274,NCT00152971,Industry,lead,Boehringer Ingelheim
2966328,NCT00152490,Industry,lead,UCB Pharma
2966333,NCT00152425,Industry,lead,UCB Pharma
2966336,NCT00152386,Industry,lead,UCB Pharma
2966392,NCT00151827,Industry,lead,Sankyo Pharma Gmbh
2966432,NCT00151502,Industry,lead,Pfizer
2966713,NCT00149227,Other,lead,Kyoto Prefectural University of Medicine
2966830,NCT00148408,Other,lead,American Lung Association Asthma Clinical Research Centers
2966831,NCT00148408,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2967774,NCT00141141,Industry,lead,Pfizer
2966925,NCT00147758,Industry,lead,"Daiichi Sankyo, Inc."
2966929,NCT00147719,Industry,lead,"Daiichi Sankyo, Inc."
2966936,NCT00147654,Industry,lead,Pfizer
2967132,NCT00146341,Industry,lead,Boehringer Ingelheim
2967189,NCT00145925,Other,lead,The George Institute
2967190,NCT00145925,Other,collaborator,Institut de Recherches Internationales Servier
2967191,NCT00145925,Other,collaborator,University of Sydney
2967192,NCT00145925,Other,collaborator,"National Health and Medical Research Council, Australia"
2967221,NCT00145730,Other,lead,The George Institute
2967222,NCT00145730,Other,collaborator,"National Health and Medical Research Council, Australia"
2967223,NCT00145730,Other,collaborator,Medical Benefits Fund Australia Pty Ltd
2967261,NCT00145327,Industry,lead,Novartis
2967263,NCT00145301,Industry,lead,Novartis
2967268,NCT00145236,Industry,lead,Mylan Bertek Pharmaceuticals
2967270,NCT00145210,Industry,lead,Mylan Bertek Pharmaceuticals
2967310,NCT00144911,Industry,lead,GlaxoSmithKline
2967351,NCT00144508,Industry,lead,Chugai Pharmaceutical
2967373,NCT00144339,Industry,lead,Boehringer Ingelheim
2967465,NCT00143520,Industry,lead,"Daiichi Sankyo, Inc."
2967468,NCT00143481,Industry,lead,Pfizer
2967476,NCT00143377,Industry,lead,Pfizer
2967490,NCT00143221,Industry,lead,Pfizer
2967562,NCT00142584,Industry,lead,Mylan Bertek Pharmaceuticals
2967687,NCT00141960,Industry,lead,Astellas Pharma Inc
2967705,NCT00141778,Other,lead,Vanderbilt University
2967706,NCT00141778,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2967749,NCT00141453,Industry,lead,"Daiichi Sankyo Co., Ltd."
2967766,NCT00141232,Industry,lead,Pfizer
2967767,NCT00141232,Other,collaborator,Churchill Hospital
2967778,NCT00141102,Industry,lead,Pfizer
2967795,NCT00140946,Industry,lead,Merck Sharp & Dohme Corp.
2967955,NCT00139815,Industry,lead,GlaxoSmithKline
2967956,NCT00139815,Other,collaborator,University of Chicago
2967957,NCT00139815,Industry,collaborator,Organon
2967958,NCT00139815,Industry,collaborator,Sanofi
2967959,NCT00139815,Other,collaborator,Duke University
2968002,NCT00139386,Other,lead,Kumamoto University
2968003,NCT00139386,Other,collaborator,The 4C trial bureau
2968004,NCT00139386,Other,collaborator,Japan Heart Foundation
2968105,NCT00138723,Industry,lead,Pfizer
2968115,NCT00138619,Industry,lead,Novartis
2968118,NCT00138580,Industry,lead,Novartis
2968119,NCT00138567,Industry,lead,Novartis
2968121,NCT00138541,Industry,lead,Novartis
2968123,NCT00138515,Industry,lead,Novartis
2968340,NCT00136799,Industry,lead,Novartis
2968343,NCT00136773,Industry,lead,Novartis
2968456,NCT00136045,Industry,lead,UCB Pharma
2968458,NCT00136019,Industry,lead,UCB Pharma
2968460,NCT00135993,Industry,lead,UCB Pharma
2968476,NCT00135876,Other,lead,Ontario Clinical Oncology Group (OCOG)
2968477,NCT00135876,Industry,collaborator,Pfizer
2968567,NCT00135226,Other,lead,University of Oxford
2968568,NCT00135226,Other,collaborator,British Heart Foundation
2968569,NCT00135226,Industry,collaborator,Bayer
2968570,NCT00135226,Industry,collaborator,Abbott Products
2968590,NCT00135096,Industry,lead,Sanofi
2968601,NCT00134979,Industry,lead,Novartis Pharmaceuticals
2968602,NCT00134979,Industry,collaborator,"Pacira Pharmaceuticals, Inc"
2968714,NCT00134160,Other,lead,OSCAR Study
2968715,NCT00134160,Other,collaborator,Japan Heart Foundation
2968775,NCT00133692,Other,lead,University of Florida
2968776,NCT00133692,Industry,collaborator,Abbott
2968824,NCT00133250,Other,lead,Deutsches Herzzentrum Muenchen
2968825,NCT00133250,Other,collaborator,Technische Universität München
2968830,NCT00133198,Industry,lead,Boehringer Ingelheim
2968853,NCT00133003,Other,lead,Deutsches Herzzentrum Muenchen
2968854,NCT00133003,Other,collaborator,Technische Universität München
2968887,NCT00132717,Industry,lead,Merck Sharp & Dohme Corp.
2968931,NCT00132418,Industry,lead,Amgen
2968932,NCT00132418,Industry,collaborator,Immunex Corporation
2969002,NCT00131846,Other,lead,Kyoto University
2969003,NCT00131846,Other,collaborator,University of the Ryukyus
2969039,NCT00131664,Other,lead,Canadian Heart Research Centre
2969040,NCT00131664,Industry,collaborator,GlaxoSmithKline
2969234,NCT00130208,Industry,lead,Keryx Biopharmaceuticals
2969235,NCT00130208,Other,collaborator,Collaborative Study Group (CSG)
2969257,NCT00130039,Other,lead,Asan Medical Center
2969258,NCT00130039,Industry,collaborator,Korea Otsuka International Asia Arab
2969290,NCT00129805,Industry,lead,Mitsubishi Tanabe Pharma Corporation
2969316,NCT00129545,Industry,lead,Boston Scientific Corporation
2969352,NCT00129233,Other,lead,Nagoya University
2969548,NCT00127647,Industry,lead,Merck Sharp & Dohme Corp.
2969608,NCT00127179,Industry,lead,Merck Sharp & Dohme Corp.
2969762,NCT00125918,Industry,lead,Eli Lilly and Company
2969763,NCT00125918,Industry,collaborator,ICOS Corporation
2970044,NCT00123903,Industry,lead,GlaxoSmithKline
2974094,NCT00089791,Industry,lead,Amgen
2970252,NCT00122382,Industry,lead,Bristol-Myers Squibb
2970303,NCT00121966,Other,lead,Odense University Hospital
2970340,NCT00121667,Industry,lead,AstraZeneca
2970342,NCT00121641,Industry,lead,AstraZeneca
2970374,NCT00121446,Other,lead,University of Alberta
2970375,NCT00121446,Industry,collaborator,Hoffmann-La Roche
2970376,NCT00121446,Industry,collaborator,Sanofi
2970377,NCT00121446,Industry,collaborator,Eli Lilly and Company
2970448,NCT00120900,Industry,lead,GlaxoSmithKline
2970527,NCT00120328,Industry,lead,Speedel Pharma Ltd.
2970536,NCT00120289,Industry,lead,Axio Research. LLC
2970537,NCT00120289,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2970538,NCT00120289,Industry,collaborator,Abbott
2970578,NCT00120003,Other,lead,Ullevaal University Hospital
2970579,NCT00120003,Other,collaborator,Southern-Eastern Norway Health Authorities RHF
2970580,NCT00120003,Industry,collaborator,AstraZeneca
2970581,NCT00120003,Industry,collaborator,Takeda
2970754,NCT00118703,Industry,lead,GlaxoSmithKline
2970859,NCT00117780,Industry,lead,Novo Nordisk A/S
2970961,NCT00116831,Industry,lead,GlaxoSmithKline
2971116,NCT00115622,Industry,lead,GlaxoSmithKline
2971129,NCT00115492,Industry,lead,GlaxoSmithKline
2971579,NCT00111449,Industry,lead,Amgen
2971580,NCT00111449,Industry,collaborator,Wyeth is now a wholly owned subsidiary of Pfizer
2971684,NCT00110435,Industry,lead,Merck Sharp & Dohme Corp.
2971685,NCT00110422,Industry,lead,Bristol-Myers Squibb
2971686,NCT00110422,Industry,collaborator,Sanofi
2971706,NCT00110240,Industry,lead,Novartis Pharmaceuticals
2971766,NCT00109668,Industry,lead,"Teva Branded Pharmaceutical Products, R&D Inc."
2971801,NCT00109408,Industry,lead,Hoffmann-La Roche
2971805,NCT00109382,Other,lead,University of Calgary
2971806,NCT00109382,Other,collaborator,Canadian Institutes of Health Research (CIHR)
2971807,NCT00109382,Other,collaborator,Canadian Stroke Consortium (CSC)
2971813,NCT00109317,Industry,lead,"Genentech, Inc."
2971852,NCT00108823,Industry,lead,AstraZeneca
2972051,NCT00106847,Industry,lead,"Centocor, Inc."
2972077,NCT00106574,Industry,lead,Hoffmann-La Roche
2972080,NCT00106535,Industry,lead,Hoffmann-La Roche
2972081,NCT00106522,Industry,lead,Hoffmann-La Roche
2972094,NCT00106366,Industry,lead,Novo Nordisk A/S
2972096,NCT00106340,Industry,lead,Novartis Pharmaceuticals
2972121,NCT00106132,NIH,lead,National Eye Institute (NEI)
2972198,NCT00105300,Industry,lead,Abbott
2972226,NCT00105027,Industry,lead,The EMMES Corporation
2972227,NCT00105027,NIH,collaborator,National Eye Institute (NEI)
2972228,NCT00105027,Industry,collaborator,Allergan
2972312,NCT00104182,Industry,lead,Novo Nordisk A/S
2972341,NCT00103857,Industry,lead,Merck Sharp & Dohme Corp.
2972444,NCT00102882,Industry,lead,GlaxoSmithKline
2972455,NCT00102765,Industry,lead,GlaxoSmithKline
2972487,NCT00102466,Industry,lead,Novartis Pharmaceuticals
2972489,NCT00102440,Industry,lead,Takeda
2972494,NCT00102388,Industry,lead,Novartis Pharmaceuticals
2972757,NCT00099853,Industry,lead,Novartis Pharmaceuticals
2972549,NCT00101803,Industry,lead,Novartis Pharmaceuticals
2972554,NCT00101751,Industry,lead,Novo Nordisk A/S
2972682,NCT00100620,Industry,lead,Novartis Pharmaceuticals
2972750,NCT00099944,Industry,lead,Novartis Pharmaceuticals
2972752,NCT00099918,Industry,lead,Novartis Pharmaceuticals
2972753,NCT00099905,Industry,lead,Novartis Pharmaceuticals
2972754,NCT00099892,Industry,lead,Novartis Pharmaceuticals
2972756,NCT00099866,Industry,lead,Novartis Pharmaceuticals
2972764,NCT00099788,Industry,lead,Gilead Sciences
2972765,NCT00099788,Other,collaborator,The TIMI Study Group
2972824,NCT00099268,Industry,lead,Novartis Pharmaceuticals
2972825,NCT00099268,Industry,collaborator,"Orion Corporation, Orion Pharma"
2972827,NCT00099242,Industry,lead,Novartis Pharmaceuticals
2972829,NCT00099216,Industry,lead,Novartis Pharmaceuticals
2972983,NCT00097786,Industry,lead,Novartis Pharmaceuticals
2973009,NCT00097591,Industry,lead,Eli Lilly and Company
2973010,NCT00097591,Industry,collaborator,"Daiichi Sankyo, Inc."
2973095,NCT00097084,Industry,lead,Novo Nordisk A/S
2973105,NCT00096980,Industry,lead,"Genentech, Inc."
2973107,NCT00096954,Industry,lead,"Genentech, Inc."
2973138,NCT00096655,Industry,lead,"Centocor, Inc."
2973143,NCT00096603,Industry,lead,"Genentech, Inc."
2973289,NCT00095550,Industry,lead,Bristol-Myers Squibb
2973290,NCT00095550,Industry,collaborator,Sanofi
2973305,NCT00095394,Industry,lead,Bristol-Myers Squibb
2973306,NCT00095394,Industry,collaborator,Sanofi
2973322,NCT00095238,Industry,lead,Bristol-Myers Squibb
2973323,NCT00095238,Industry,collaborator,Sanofi
2973333,NCT00095147,Industry,lead,Bristol-Myers Squibb
2973339,NCT00095082,Industry,lead,Novo Nordisk A/S
2973368,NCT00094770,Industry,lead,Merck Sharp & Dohme Corp.
2973369,NCT00094757,Industry,lead,Merck Sharp & Dohme Corp.
2973398,NCT00094458,Industry,lead,"Centocor Ortho Biotech Services, L.L.C."
2973399,NCT00094458,Industry,collaborator,Schering-Plough
2973414,NCT00094302,Other,lead,New England Research Institutes
2973415,NCT00094302,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2973451,NCT00093925,Industry,lead,The Medicines Company
2973452,NCT00093912,Industry,lead,The Medicines Company
2973453,NCT00093899,Industry,lead,Merck Sharp & Dohme Corp.
2973454,NCT00093886,Industry,lead,The Medicines Company
2973527,NCT00093158,Industry,lead,The Medicines Company
2973545,NCT00092989,Industry,lead,Merck Sharp & Dohme Corp.
2973551,NCT00092885,Industry,lead,Merck Sharp & Dohme Corp.
2973558,NCT00092781,Industry,lead,Merck Sharp & Dohme Corp.
2973559,NCT00092768,Industry,lead,Merck Sharp & Dohme Corp.
2973560,NCT00092755,Industry,lead,Merck Sharp & Dohme Corp.
2973561,NCT00092742,Industry,lead,Merck Sharp & Dohme Corp.
2973563,NCT00092716,Industry,lead,Merck Sharp & Dohme Corp.
2973564,NCT00092703,Industry,lead,Merck Sharp & Dohme Corp.
2973565,NCT00092690,Industry,lead,Merck Sharp & Dohme Corp.
2973567,NCT00092664,Industry,lead,Merck Sharp & Dohme Corp.
2973568,NCT00092651,Industry,lead,Merck Sharp & Dohme Corp.
2973569,NCT00092586,Industry,lead,Merck Sharp & Dohme Corp.
2973570,NCT00092573,Industry,lead,Merck Sharp & Dohme Corp.
2973571,NCT00092560,Industry,lead,Merck Sharp & Dohme Corp.
2973579,NCT00092638,Industry,lead,Merck Sharp & Dohme Corp.
2973580,NCT00092625,Industry,lead,Merck Sharp & Dohme Corp.
2973581,NCT00092612,Industry,lead,Merck Sharp & Dohme Corp.
2973582,NCT00092599,Industry,lead,Merck Sharp & Dohme Corp.
2973593,NCT00092365,Industry,lead,Merck Sharp & Dohme Corp.
2973594,NCT00092352,Industry,lead,Merck Sharp & Dohme Corp.
2973602,NCT00092209,Industry,lead,Merck Sharp & Dohme Corp.
2973606,NCT00092157,Industry,lead,Merck Sharp & Dohme Corp.
2973607,NCT00092144,Industry,lead,Merck Sharp & Dohme Corp.
2973609,NCT00092118,Industry,lead,Merck Sharp & Dohme Corp.
2973615,NCT00092040,Industry,lead,Merck Sharp & Dohme Corp.
2973616,NCT00092027,Industry,lead,Merck Sharp & Dohme Corp.
2973617,NCT00092014,Industry,lead,Merck Sharp & Dohme Corp.
2973624,NCT00091949,Other,lead,Yale University
2973625,NCT00091949,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS)
2973626,NCT00091949,Industry,collaborator,"Takeda Pharmaceuticals North America, Inc."
2973636,NCT00091793,Industry,lead,Amgen
2973667,NCT00091598,Industry,lead,Gilead Sciences
2973740,NCT00091429,Industry,lead,Gilead Sciences
2973928,NCT00090298,Industry,lead,Merck Sharp & Dohme Corp.
2973955,NCT00090168,Industry,lead,Merck Sharp & Dohme Corp.
2973973,NCT00090116,Industry,lead,Forest Laboratories
2973974,NCT00090103,Industry,lead,GlaxoSmithKline
2974067,NCT00089895,Industry,lead,Merck Sharp & Dohme Corp.
2974068,NCT00089895,Other,collaborator,Duke Clinical Research Institute
2974085,NCT00089804,Industry,lead,La Jolla Pharmaceutical Company
2974676,NCT00087529,Industry,lead,"Genentech, Inc."
2974677,NCT00087516,Industry,lead,Merck Sharp & Dohme Corp.
2974797,NCT00086515,Industry,lead,Merck Sharp & Dohme Corp.
2974798,NCT00086502,Industry,lead,Merck Sharp & Dohme Corp.
2974997,NCT00085644,Industry,lead,Abbott
2975749,NCT00082381,Industry,lead,AstraZeneca
2975750,NCT00082381,Industry,collaborator,Eli Lilly and Company
2975758,NCT00082407,Industry,lead,AstraZeneca
2975759,NCT00082407,Industry,collaborator,Eli Lilly and Company
2976097,NCT00081731,Other,lead,Baim Institute for Clinical Research
2976098,NCT00081731,Other,collaborator,Beth Israel Deaconess Medical Center
2976531,NCT00080275,Industry,lead,Kos Pharmaceuticals
2976725,NCT00079638,Industry,lead,Kos Pharmaceuticals
2976870,NCT00078611,Industry,lead,Biogen
2976871,NCT00078611,Industry,collaborator,Elan Pharmaceuticals
2977114,NCT00077805,Industry,lead,Sanofi
2977115,NCT00077792,Industry,lead,Sanofi
2977116,NCT00077779,Industry,lead,Abbott
2977118,NCT00077753,Industry,lead,Sanofi
2977470,NCT00076089,Industry,lead,AstraZeneca
2977471,NCT00076076,Industry,lead,AstraZeneca
2977721,NCT00074542,Industry,lead,Tillotts Pharma AG
2977814,NCT00073827,Industry,lead,Sunovion
2977912,NCT00073372,Industry,lead,"Centocor, Inc."
2977913,NCT00073372,Industry,collaborator,Eli Lilly and Company
2977941,NCT00073177,Industry,lead,AstraZeneca
2978117,NCT00071721,Other,lead,Alzheimer's Disease Cooperative Study (ADCS)
2978118,NCT00071721,NIH,collaborator,National Institute on Aging (NIA)
2978184,NCT00071331,Industry,lead,"Otsuka Pharmaceutical Development & Commercialization, Inc."
2978198,NCT00071266,Industry,lead,Kos Pharmaceuticals
2978207,NCT00064428,Industry,lead,GlaxoSmithKline
2978208,NCT00064428,Industry,collaborator,Sanofi
2978415,NCT00069784,Industry,lead,Sanofi
2978416,NCT00069784,Other,collaborator,Population Health Research Institute
2978423,NCT00069823,Other,lead,Johns Hopkins Bloomberg School of Public Health
2978424,NCT00069823,Other,collaborator,American Lung Association Asthma Clinical Research Centers
2978425,NCT00069823,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2979221,NCT00064415,Industry,lead,Sunovion
2979222,NCT00064402,Industry,lead,Sunovion
2979223,NCT00064389,Industry,lead,Sunovion
2979323,NCT00063687,Industry,lead,Cardiome Pharma
2979486,NCT00062556,Industry,lead,Kos Pharmaceuticals
2979500,NCT00062582,Industry,lead,AstraZeneca
2979733,NCT00060931,Industry,lead,GlaxoSmithKline
2979734,NCT00060918,Industry,lead,GlaxoSmithKline
2979979,NCT00059306,Other,lead,University of British Columbia
2979980,NCT00059306,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS)
2980637,NCT00053599,NIH,lead,National Institute on Aging (NIA)
2980638,NCT00053599,Other,collaborator,Alzheimer's Disease Cooperative Study (ADCS)
2981304,NCT00031837,Other,lead,Gary Morrow
2981305,NCT00031837,NIH,collaborator,National Cancer Institute (NCI)
2983377,NCT00051558,Industry,lead,Eli Lilly and Company
2983397,NCT00051285,Industry,lead,Gilead Sciences
2983777,NCT00049829,Industry,lead,Novartis Pharmaceuticals
2983788,NCT00048932,Industry,lead,Bristol-Myers Squibb
2983799,NCT00048581,Industry,lead,Bristol-Myers Squibb
2983800,NCT00048568,Industry,lead,Bristol-Myers Squibb
2983832,NCT00048425,Industry,lead,Abbott
2983833,NCT00048425,Industry,collaborator,"Orion Corporation, Orion Pharma"
2983929,NCT00047424,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2983938,NCT00046748,Industry,lead,Novartis Pharmaceuticals
2983994,NCT00046254,Industry,lead,Novartis Pharmaceuticals
2983996,NCT00046228,Industry,lead,"Centocor, Inc."
2983997,NCT00046228,Industry,collaborator,Eli Lilly and Company
2984016,NCT00045955,Industry,lead,Sanofi
2984132,NCT00043784,Industry,lead,Sanofi
2984256,NCT00042068,Industry,lead,Boehringer Ingelheim
2984273,NCT00041938,Other,lead,Columbia University
2984274,NCT00041938,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS)
2984418,NCT00039026,Industry,lead,AstraZeneca
2984419,NCT00039013,Industry,lead,AstraZeneca
2984427,NCT00038961,Industry,lead,GlaxoSmithKline
2984428,NCT00038961,Industry,collaborator,Sanofi
2984541,NCT00038077,Industry,lead,AstraZeneca
2984682,NCT00036439,Industry,lead,"Centocor, Inc."
2984723,NCT00035984,Industry,lead,AstraZeneca
2984778,NCT00035451,Industry,lead,Forest Laboratories
2984829,NCT00034840,Industry,lead,Boehringer Ingelheim
2984830,NCT00034840,Industry,collaborator,GlaxoSmithKline
2984831,NCT00034840,Industry,collaborator,Bayer
2984953,NCT00032890,U.S. Fed,lead,VA Office of Research and Development
2984954,NCT00032890,NIH,collaborator,National Center for Complementary and Integrative Health (NCCIH)
2984955,NCT00032890,NIH,collaborator,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)
2984960,NCT00032799,Industry,lead,Biogen
2984961,NCT00032799,Industry,collaborator,Elan Pharmaceuticals
2984962,NCT00032786,Industry,lead,Biogen
2984963,NCT00032786,Industry,collaborator,Elan Pharmaceuticals
2985097,NCT00029822,Industry,lead,Sanofi
2985230,NCT00027066,Other,lead,Columbia University
2985231,NCT00027066,NIH,collaborator,National Institute of Neurological Disorders and Stroke (NINDS)
2987384,NCT00007670,U.S. Fed,lead,VA Office of Research and Development
2987385,NCT00007670,Industry,collaborator,Parke-Davis
2987386,NCT00007670,Industry,collaborator,Glaxo Wellcome
2987416,NCT00007683,U.S. Fed,lead,VA Office of Research and Development
2987417,NCT00007683,Industry,collaborator,Sanofi-Synthelabo
2987418,NCT00007683,Industry,collaborator,Bristol-Myers Squibb
2987620,NCT00006305,Other,lead,University of Pittsburgh
2987621,NCT00006305,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2987622,NCT00006305,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)
2988656,NCT00004817,NIH,lead,National Institute of Neurological Disorders and Stroke (NINDS)
2988657,NCT00004817,Other,collaborator,Harborview Injury Prevention and Research Center
2989542,NCT00000620,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989543,NCT00000620,NIH,collaborator,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)
2989544,NCT00000620,NIH,collaborator,National Institute on Aging (NIA)
2989545,NCT00000620,NIH,collaborator,National Eye Institute (NEI)
2989546,NCT00000620,U.S. Fed,collaborator,Centers for Disease Control and Prevention
2989551,NCT00000614,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989559,NCT00000609,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989613,NCT00000569,Other,lead,University of Minnesota - Clinical and Translational Science Institute
2989614,NCT00000569,NIH,collaborator,"National Heart, Lung, and Blood Institute (NHLBI)"
2989627,NCT00000558,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989629,NCT00000556,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989648,NCT00000542,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989652,NCT00000539,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989665,NCT00000530,NIH,lead,"National Heart, Lung, and Blood Institute (NHLBI)"
2989739,NCT00000479,Other,lead,Brigham and Women's Hospital
2989740,NCT00000479,NIH,collaborator,National Cancer Institute (NCI)
